GrantId,Distance_Min,Grant_Match
5364,0,"[{""Grant"":""5023"",""Jaccard"":0},{""Grant"":""5140"",""Jaccard"":0},{""Grant"":""5367"",""Jaccard"":0}]"
5365,0.9,[]
5367,0,"[{""Grant"":""5023"",""Jaccard"":0},{""Grant"":""5140"",""Jaccard"":0},{""Grant"":""5364"",""Jaccard"":0}]"
5372,0.4,[]
5374,0.7555555555555555,[]
5386,0.625,[]
5397,0.7777777777777778,[]
5404,0.875,[]
5410,0.55,[]
5414,0.888,[]
5415,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5454"",""Jaccard"":0}]"
5422,0.8461538461538461,[]
5427,0.8333333333333334,[]
5440,0.5,[]
5454,0,"[{""Grant"":""4903"",""Jaccard"":0},{""Grant"":""4904"",""Jaccard"":0},{""Grant"":""4984"",""Jaccard"":0},{""Grant"":""4990"",""Jaccard"":0},{""Grant"":""4994"",""Jaccard"":0},{""Grant"":""4996"",""Jaccard"":0},{""Grant"":""4997"",""Jaccard"":0},{""Grant"":""5000"",""Jaccard"":0},{""Grant"":""5002"",""Jaccard"":0},{""Grant"":""5085"",""Jaccard"":0},{""Grant"":""5087"",""Jaccard"":0},{""Grant"":""5100"",""Jaccard"":0},{""Grant"":""5101"",""Jaccard"":0},{""Grant"":""5102"",""Jaccard"":0},{""Grant"":""5103"",""Jaccard"":0},{""Grant"":""5234"",""Jaccard"":0},{""Grant"":""5356"",""Jaccard"":0},{""Grant"":""5415"",""Jaccard"":0}]"
5463,0.972972972972973,[]
5468,0.7762237762237763,[]
5477,0.7556129865934421,[]
5484,0.8571428571428571,[]
5510,0.547486033519553,[]
5515,0.16666666666666666,"[{""Grant"":""5215"",""Jaccard"":0.25},{""Grant"":""6345"",""Jaccard"":0.1667},{""Grant"":""6779"",""Jaccard"":0.1667}]"
5520,0.6666666666666666,[]
5535,0.9333333333333333,[]
5541,0.8571428571428571,[]
5553,0.8,[]
5555,0,"[{""Grant"":""7279"",""Jaccard"":0}]"
5562,0.875,[]
5564,0.89449081803005,[]
5572,0.75,[]
5613,0.6802325581395349,[]
5620,0.6666666666666666,[]
5629,0,"[{""Grant"":""6222"",""Jaccard"":0},{""Grant"":""6437"",""Jaccard"":0}]"
5653,0.8181818181818182,[]
5688,0.48663301551691907,[]
5699,0.9230769230769231,[]
5704,0,"[{""Grant"":""7939"",""Jaccard"":0}]"
5712,0.5,[]
5719,0.5355587808417998,[]
5779,0.8354114713216958,[]
5781,0.8166666666666667,[]
5792,0.6666666666666666,[]
5819,0.9230769230769231,[]
5836,0.5,[]
5845,0.896551724137931,[]
5852,0.75,[]
5854,0.375,[]
5857,0.8461538461538461,[]
5862,0.381294964028777,[]
5872,0.68,[]
5873,0.8571428571428571,[]
5876,0.8064516129032258,[]
5877,0.9117647058823529,[]
5884,0.7557251908396947,[]
5885,0.5580246913580247,[]
5890,0.5714285714285714,[]
5897,0.7652582159624414,[]
5898,0,"[{""Grant"":""6259"",""Jaccard"":0}]"
5900,0.8021472392638037,[]
5911,0.8,[]
5917,0.875,[]
5930,0.5,[]
5933,0.8058925476603119,[]
5936,0.8333333333333334,[]
5939,0.8041237113402062,[]
5940,0.5657784011220196,[]
5958,0.875,[]
5959,0.7347670250896058,[]
5960,0.7735849056603774,[]
5964,0.8333333333333334,[]
5965,0.7087378640776699,[]
5971,0.9230769230769231,[]
5979,0,"[{""Grant"":""6077"",""Jaccard"":0},{""Grant"":""6745"",""Jaccard"":0},{""Grant"":""7184"",""Jaccard"":0},{""Grant"":""7355"",""Jaccard"":0}]"
5984,0.85,[]
5987,0.896551724137931,[]
5988,0.3783783783783784,[]
5995,0.9994574064026045,[]
5997,0.8157715839564922,[]
6001,0.5,[]
6002,0.3333333333333333,[]
6009,0.8571428571428571,[]
6016,0.7551020408163265,[]
6020,0.34210526315789475,[]
6025,0.7474747474747475,[]
6027,0,"[{""Grant"":""5334"",""Jaccard"":0}]"
6030,0.8073394495412844,[]
6034,0.8102466793168881,[]
6035,0.7142857142857143,[]
6037,0.7947368421052632,[]
6042,0.826530612244898,[]
6044,0.9375,[]
6045,0.6765578635014837,[]
6047,0.5407005426739023,[]
6049,0.6816608996539792,[]
6061,0.5,[]
6068,0.5,[]
6069,0.6666666666666666,[]
6077,0,"[{""Grant"":""5979"",""Jaccard"":0},{""Grant"":""6745"",""Jaccard"":0},{""Grant"":""7184"",""Jaccard"":0},{""Grant"":""7355"",""Jaccard"":0}]"
6081,0,"[{""Grant"":""7625"",""Jaccard"":0}]"
6085,0.37142857142857144,[]
6087,0.5183043004899293,[]
6090,0.9300699300699301,[]
6092,0.6190476190476191,[]
6097,0.6914893617021277,[]
6099,0.8073394495412844,[]
6100,0.8050541516245487,[]
6104,0.7927927927927928,[]
6112,0.3783783783783784,[]
6113,0.6666666666666666,[]
6115,0.8,[]
6119,0.6666666666666666,[]
6121,0.5,[]
6122,0.5,[]
6123,0.8,[]
6127,0,"[{""Grant"":""118"",""Jaccard"":0}]"
6128,0.9185185185185185,[]
6129,0,"[{""Grant"":""4068"",""Jaccard"":0},{""Grant"":""6133"",""Jaccard"":0}]"
6131,0.671875,[]
6132,0.5,[]
6133,0,"[{""Grant"":""4068"",""Jaccard"":0},{""Grant"":""6129"",""Jaccard"":0}]"
6135,0.75,[]
6136,0.8333333333333334,[]
6137,0.5,[]
6141,0.5915492957746479,[]
6142,0.7,[]
6145,0.671875,[]
6149,0.6666666666666666,[]
6152,0.7883082373782108,[]
6154,0.7333333333333333,[]
6156,0.7837837837837838,[]
6157,0.9375,[]
6162,0.782608695652174,[]
6163,0.7142857142857143,[]
6164,0.9090909090909091,[]
6166,0.6666666666666666,[]
6168,0.9963898916967509,[]
6169,0.14285714285714285,"[{""Grant"":""6310"",""Jaccard"":0.1429}]"
6171,0.3333333333333333,[]
6172,0.8571428571428571,[]
6179,0.746268656716418,[]
6180,0.8333333333333334,[]
6182,0.7631578947368421,[]
6191,0.8333333333333334,[]
6192,0.42777777777777776,[]
6193,0.5714285714285714,[]
6195,0.5,[]
6196,0.8666666666666667,[]
6197,0.7450980392156863,[]
6199,0.6190476190476191,[]
6200,0.4626865671641791,[]
6201,0.9014084507042254,[]
6203,0.8571428571428571,[]
6206,0.8666666666666667,[]
6212,0.5,[]
6213,0.9936305732484076,[]
6215,0.9565217391304348,[]
6222,0,"[{""Grant"":""5629"",""Jaccard"":0},{""Grant"":""6437"",""Jaccard"":0}]"
6224,0.75,[]
6225,0.5,[]
6227,0.7043478260869566,[]
6231,0.68,[]
6232,0.31886387995712756,[]
6233,0.7043478260869566,[]
6237,0.8823529411764706,[]
6239,0.4444444444444444,[]
6243,0.7352112676056338,[]
6244,0.6666666666666666,[]
6245,0.385981308411215,[]
6249,0.31886387995712756,[]
6259,0,"[{""Grant"":""5898"",""Jaccard"":0}]"
6264,0.8672566371681416,[]
6271,0.8073394495412844,[]
6276,0.6666666666666666,[]
6284,0.5789473684210527,[]
6295,0.5806451612903226,[]
6297,0.6122589531680441,[]
6301,0.75,[]
6307,0.9824561403508771,[]
6308,0,"[{""Grant"":""3274"",""Jaccard"":0}]"
6309,0.5628952916373858,[]
6310,0.14285714285714285,"[{""Grant"":""6169"",""Jaccard"":0.1429}]"
6311,0.6037735849056604,[]
6313,0.512214342001576,[]
6318,0.6790123456790124,[]
6320,0.75,[]
6326,0.9375,[]
6334,0.25,"[{""Grant"":""6574"",""Jaccard"":0.25}]"
6336,0.7516556291390728,[]
6342,0.7454545454545455,[]
6344,0.7450980392156863,[]
6345,0,"[{""Grant"":""5515"",""Jaccard"":0.1667},{""Grant"":""6779"",""Jaccard"":0}]"
6347,0.6666666666666666,[]
6349,0.6666666666666666,[]
6354,0.693950177935943,[]
6355,0.8127128263337117,[]
6358,0.6666666666666666,[]
6362,0.5,[]
6382,0.875,[]
6388,0.632183908045977,[]
6389,0.7441860465116279,[]
6390,0.75,[]
6391,0.6734555329260014,[]
6405,0.75,[]
6408,0.7241379310344828,[]
6410,0.75,[]
6411,0.5,[]
6413,0.7052023121387283,[]
6416,0.7333333333333333,[]
6417,0.2,"[{""Grant"":""976"",""Jaccard"":0.2}]"
6419,0.7857142857142857,[]
6426,0.9444444444444444,[]
6429,0.3292547274749722,[]
6435,0.6623287671232877,[]
6437,0,"[{""Grant"":""5629"",""Jaccard"":0},{""Grant"":""6222"",""Jaccard"":0}]"
6448,0.3333333333333333,[]
6456,0.721030042918455,[]
6457,0.6666666666666666,[]
6461,0.3,[]
6462,0,"[{""Grant"":""6557"",""Jaccard"":0.1667},{""Grant"":""7528"",""Jaccard"":0}]"
6465,0.8166666666666667,[]
6467,0.9984732824427481,[]
6468,0.512214342001576,[]
6473,0.375,[]
6477,0.5,[]
6487,0.2910234419668382,[]
6489,0.8,[]
6492,0.6392553405209938,[]
6496,0.8,[]
6501,0.5339105339105339,[]
6505,0,"[{""Grant"":""679"",""Jaccard"":0},{""Grant"":""852"",""Jaccard"":0},{""Grant"":""6874"",""Jaccard"":0}]"
6511,0.75,[]
6519,0,"[{""Grant"":""58"",""Jaccard"":0},{""Grant"":""87"",""Jaccard"":0},{""Grant"":""141"",""Jaccard"":0},{""Grant"":""206"",""Jaccard"":0},{""Grant"":""267"",""Jaccard"":0},{""Grant"":""348"",""Jaccard"":0},{""Grant"":""370"",""Jaccard"":0},{""Grant"":""464"",""Jaccard"":0},{""Grant"":""588"",""Jaccard"":0}]"
6535,0.5,[]
6537,0.8,[]
6542,0.5339105339105339,[]
6544,0.5,[]
6546,0.7627118644067796,[]
6547,0.5534995977473853,[]
6556,0,"[{""Grant"":""6610"",""Jaccard"":0}]"
6557,0.16666666666666666,"[{""Grant"":""4271"",""Jaccard"":0.25},{""Grant"":""6462"",""Jaccard"":0.1667},{""Grant"":""7528"",""Jaccard"":0.1667}]"
6559,0.6,[]
6561,0,"[{""Grant"":""269"",""Jaccard"":0},{""Grant"":""312"",""Jaccard"":0.25},{""Grant"":""327"",""Jaccard"":0.25},{""Grant"":""389"",""Jaccard"":0.25},{""Grant"":""4417"",""Jaccard"":0},{""Grant"":""5080"",""Jaccard"":0.25}]"
6564,0.8108108108108109,[]
6571,0.9047619047619048,[]
6572,0.3333333333333333,[]
6574,0.25,"[{""Grant"":""6334"",""Jaccard"":0.25}]"
6581,0,"[{""Grant"":""7261"",""Jaccard"":0}]"
6582,0.6666666666666666,[]
6591,0.6923076923076923,[]
6596,0.6122589531680441,[]
6602,0.3292547274749722,[]
6608,0.3333333333333333,[]
6610,0,"[{""Grant"":""6556"",""Jaccard"":0}]"
6616,0.4,[]
6624,0.8636363636363636,[]
6626,0.6790123456790124,[]
6631,0.3333333333333333,[]
6639,0.6,[]
6642,0.7142857142857143,[]
6645,0.875,[]
6647,0.8,[]
6653,0.8571428571428571,[]
6658,0.9950248756218906,[]
6659,0.6666666666666666,[]
6660,0.8333333333333334,[]
6667,0.5056912429216953,[]
6672,0.7142857142857143,[]
6675,0.8333333333333334,[]
6683,0.9090909090909091,[]
6685,0.8,[]
6686,0.7051282051282052,[]
6696,0.6666666666666666,[]
6697,0.8648648648648649,[]
6698,0.8040540540540541,[]
6702,0.6,[]
6703,0.6721698113207547,[]
6707,0.2910234419668382,[]
6712,0.7566433566433567,[]
6713,0.39763779527559057,[]
6716,0.5625,[]
6724,0.8108108108108109,[]
6731,0.6666666666666666,[]
6737,0.8571428571428571,[]
6739,0.8037383177570093,[]
6742,0.9941176470588236,[]
6743,0.8048780487804879,[]
6745,0,"[{""Grant"":""5979"",""Jaccard"":0},{""Grant"":""6077"",""Jaccard"":0},{""Grant"":""7184"",""Jaccard"":0},{""Grant"":""7355"",""Jaccard"":0}]"
6752,0.9473684210526315,[]
6755,0.5,[]
6757,0.3333333333333333,[]
6758,0,"[{""Grant"":""7205"",""Jaccard"":0},{""Grant"":""7738"",""Jaccard"":0}]"
6760,0.8,[]
6761,0.9047619047619048,[]
6762,0.375,[]
6779,0,"[{""Grant"":""5515"",""Jaccard"":0.1667},{""Grant"":""6345"",""Jaccard"":0}]"
6780,0.7580645161290323,[]
6782,0.5915492957746479,[]
6783,0.5625,[]
6788,0.7,[]
6789,0.5714285714285714,[]
6799,0.8676470588235294,[]
6801,0.5,[]
6816,0.6522727272727272,[]
6819,0.9,[]
6820,0.8823529411764706,[]
6835,0.5,[]
6847,0.8709677419354839,[]
6848,0.9992592592592593,[]
6866,0.875,[]
6871,0.8200692041522492,[]
6874,0,"[{""Grant"":""679"",""Jaccard"":0},{""Grant"":""852"",""Jaccard"":0},{""Grant"":""6505"",""Jaccard"":0}]"
6892,0.7,[]
6899,0.8333333333333334,[]
6907,0,"[{""Grant"":""104"",""Jaccard"":0},{""Grant"":""126"",""Jaccard"":0},{""Grant"":""318"",""Jaccard"":0},{""Grant"":""516"",""Jaccard"":0},{""Grant"":""556"",""Jaccard"":0},{""Grant"":""769"",""Jaccard"":0},{""Grant"":""810"",""Jaccard"":0},{""Grant"":""1118"",""Jaccard"":0},{""Grant"":""1175"",""Jaccard"":0},{""Grant"":""1732"",""Jaccard"":0},{""Grant"":""2054"",""Jaccard"":0},{""Grant"":""3694"",""Jaccard"":0},{""Grant"":""4170"",""Jaccard"":0},{""Grant"":""4503"",""Jaccard"":0},{""Grant"":""4981"",""Jaccard"":0},{""Grant"":""5079"",""Jaccard"":0}]"
6941,0.8333333333333334,[]
6946,0.42857142857142855,[]
6963,0.5,[]
6967,0.5,[]
6971,0.8571428571428571,[]
6972,0.6133345461160633,[]
6993,0.6470588235294118,[]
6995,0.8,[]
6998,0.6896551724137931,[]
7007,0.9966555183946488,[]
7009,0.9929577464788732,[]
7010,0.9545454545454546,[]
7011,0.7866108786610879,[]
7012,0.5,[]
7013,0.8,[]
7024,0.75,[]
7028,0.6108108108108108,[]
7030,0.5,[]
7031,0.9452054794520548,[]
7034,0.9947089947089947,[]
7036,0.8390804597701149,[]
7046,0.6834319526627219,[]
7052,0,"[{""Grant"":""1589"",""Jaccard"":0}]"
7061,0.8518518518518519,[]
7064,0.6163265306122448,[]
7066,0.6,[]
7070,0.8,[]
7073,0.5454545454545454,[]
7077,0.6167172709412395,[]
7082,0.7435897435897436,[]
7083,0.5,[]
7087,0.8686224489795918,[]
7090,0,"[{""Grant"":""341"",""Jaccard"":0},{""Grant"":""345"",""Jaccard"":0},{""Grant"":""688"",""Jaccard"":0},{""Grant"":""4349"",""Jaccard"":0}]"
7095,0.8709677419354839,[]
7098,0.8333333333333334,[]
7102,0.8181818181818182,[]
7105,0.7966101694915254,[]
7108,0.6108108108108108,[]
7112,0.8571428571428571,[]
7113,0.9166666666666666,[]
7117,0.6625835189309577,[]
7118,0.72,[]
7121,0.7777777777777778,[]
7122,0.9322916666666666,[]
7123,0.5789473684210527,[]
7125,0.9998965766883856,[]
7126,0.744,[]
7127,0.5,[]
7131,0.5769230769230769,[]
7132,0.46153846153846156,[]
7133,0.7654485049833887,[]
7135,0.8808290155440415,[]
7136,0.75,[]
7137,0.625,[]
7140,0.5,[]
7141,0.6666666666666666,[]
7142,0.6388888888888888,[]
7143,0.7129629629629629,[]
7151,0.7616580310880829,[]
7152,0.6875,[]
7154,0.7142857142857143,[]
7155,0.6216216216216216,[]
7157,0.875,[]
7158,0.9855072463768116,[]
7159,0.7921212121212121,[]
7160,1,[]
7161,0.5,[]
7162,0.6896551724137931,[]
7163,0.8076923076923077,[]
7164,0.7447552447552448,[]
7167,0.610878358855822,[]
7168,0.42105263157894735,[]
7169,0.6390977443609023,[]
7174,0.9878048780487805,[]
7177,0.7081081081081081,[]
7179,0.5,[]
7180,0.7043478260869566,[]
7183,0.8071253071253072,[]
7184,0,"[{""Grant"":""5979"",""Jaccard"":0},{""Grant"":""6077"",""Jaccard"":0},{""Grant"":""6745"",""Jaccard"":0},{""Grant"":""7355"",""Jaccard"":0}]"
7185,0.6666666666666666,[]
7187,0.8807947019867549,[]
7188,0.5333333333333333,[]
7189,0.6176470588235294,[]
7190,0.7341040462427746,[]
7191,0.6666666666666666,[]
7192,0,"[{""Grant"":""1228"",""Jaccard"":0},{""Grant"":""1360"",""Jaccard"":0}]"
7193,0.5454545454545454,[]
7195,0.8214285714285714,[]
7196,0.6330275229357798,[]
7197,0.3333333333333333,[]
7198,0.7916666666666666,[]
7202,0.5869565217391305,[]
7203,0.8127128263337117,[]
7204,0.8076923076923077,[]
7205,0,"[{""Grant"":""6758"",""Jaccard"":0},{""Grant"":""7738"",""Jaccard"":0}]"
7206,0.7894736842105263,[]
7207,0.7833333333333333,[]
7210,0.8979591836734694,[]
7211,0.47368421052631576,[]
7212,0.8181818181818182,[]
7213,0.5429066161961905,[]
7214,0.7564102564102564,[]
7216,0.6390977443609023,[]
7217,0.7,[]
7218,0.7878590078328982,[]
7219,0.6512391758733951,[]
7220,0.8333333333333334,[]
7222,0.5986238532110092,[]
7223,0.9284928492849285,[]
7224,0.9078947368421053,[]
7225,0.7266666666666667,[]
7227,0.6666666666666666,[]
7228,0.6666666666666666,[]
7229,0.7375,[]
7231,0.8,[]
7232,0.6483516483516484,[]
7233,0.7445435343816006,[]
7234,0.5454545454545454,[]
7236,0.41318977119784656,[]
7237,0.7647058823529411,[]
7239,0.8615384615384616,[]
7240,0.4666666666666667,[]
7241,0.6617647058823529,[]
7242,0.7883578871721164,[]
7243,0.7635769271327639,[]
7244,0.8888888888888888,[]
7246,0.6666666666666666,[]
7248,0.6666666666666666,[]
7249,0.8,[]
7250,0.8888888888888888,[]
7252,0.5413907284768212,[]
7254,0.875,[]
7255,0.9138755980861244,[]
7256,0.5422077922077922,[]
7258,0.9928571428571429,[]
7259,0.8695652173913043,[]
7260,0.6037735849056604,[]
7261,0,"[{""Grant"":""6581"",""Jaccard"":0}]"
7264,0.6666666666666666,[]
7265,0.5986238532110092,[]
7266,0.21301775147928995,"[{""Grant"":""7321"",""Jaccard"":0.213}]"
7267,0.46938775510204084,[]
7268,0.7226277372262774,[]
7269,0.9352750809061489,[]
7272,0.46938775510204084,[]
7274,0.7078189300411523,[]
7277,0.8295633876906892,[]
7278,0.7104247104247104,[]
7279,0,"[{""Grant"":""5555"",""Jaccard"":0}]"
7285,0.808641975308642,[]
7286,0.6666666666666666,[]
7288,0.5323275862068966,[]
7289,0.8947368421052632,[]
7292,0.7330226364846871,[]
7297,0.8314732142857143,[]
7298,0.6933962264150944,[]
7299,0.8075965130759651,[]
7300,0.6784565916398714,[]
7302,0.8872727272727273,[]
7303,0.5737704918032787,[]
7311,0.8571428571428571,[]
7314,0.6352941176470588,[]
7315,0.8536585365853658,[]
7316,0.9285714285714286,[]
7317,0.9090909090909091,[]
7321,0.21301775147928995,"[{""Grant"":""7266"",""Jaccard"":0.213}]"
7322,0.5657784011220196,[]
7323,0.7777777777777778,[]
7325,0.7142857142857143,[]
7326,0.7058823529411765,[]
7327,0.8646616541353384,[]
7328,1,[]
7329,0.625,[]
7331,0.8636363636363636,[]
7332,0.85,[]
7333,0.6632653061224489,[]
7334,0.7823834196891192,[]
7335,0.7267605633802817,[]
7336,0.8103448275862069,[]
7338,0.88,[]
7340,0.5714285714285714,[]
7341,0.6551724137931034,[]
7342,0.7878787878787878,[]
7344,0.84,[]
7345,0.6483516483516484,[]
7346,0.6896551724137931,[]
7347,0.8148148148148148,[]
7352,0.7875647668393783,[]
7354,0.7384726224783862,[]
7355,0,"[{""Grant"":""5979"",""Jaccard"":0},{""Grant"":""6077"",""Jaccard"":0},{""Grant"":""6745"",""Jaccard"":0},{""Grant"":""7184"",""Jaccard"":0}]"
7356,0.4444444444444444,[]
7357,0.6666666666666666,[]
7358,1,[]
7361,0.8148148148148148,[]
7362,0.8048780487804879,[]
7363,0.5,[]
7364,0,"[{""Grant"":""2836"",""Jaccard"":0}]"
7365,0.6716417910447762,[]
7366,0.7777777777777778,[]
7367,0.42857142857142855,[]
7368,0.42857142857142855,[]
7369,0.9041095890410958,[]
7370,0.7346938775510204,[]
7372,0.5869565217391305,[]
7373,0.8333333333333334,[]
7375,0.7891566265060241,[]
7376,0.5,[]
7377,0.9009009009009009,[]
7378,0.6666666666666666,[]
7379,0.9146341463414634,[]
7380,0.8125,[]
7383,0.5609756097560976,[]
7384,0.6230366492146597,[]
7385,0.736541598694943,[]
7386,0.5,[]
7387,0.84,[]
7389,0.7931034482758621,[]
7390,0.5625,[]
7391,0.7627627627627628,[]
7392,0.7857142857142857,[]
7393,0.9186991869918699,[]
7394,0.6851851851851852,[]
7395,0.9246575342465754,[]
7397,0.8200692041522492,[]
7398,0.6352941176470588,[]
7399,0.7777777777777778,[]
7401,0.9322916666666666,[]
7404,0.8571428571428571,[]
7405,0.3516483516483517,[]
7406,0.5454545454545454,[]
7407,0.7441860465116279,[]
7408,0.6423562412342216,[]
7409,0.5290728129910948,[]
7410,0.7837837837837838,[]
7411,0.6507936507936508,[]
7412,0.5609756097560976,[]
7414,0.8076923076923077,[]
7418,0.5737704918032787,[]
7419,0.6216931216931217,[]
7420,0.723404255319149,[]
7423,0.6507936507936508,[]
7424,0.5,[]
7425,0.5,[]
7427,0.9333333333333333,[]
7428,0.8148148148148148,[]
7429,0.6816608996539792,[]
7430,0.8666666666666667,[]
7431,0.7615384615384615,[]
7432,0.7066666666666667,[]
7433,0.7804878048780488,[]
7436,0.5,[]
7437,0.6666666666666666,[]
7438,0.7894736842105263,[]
7439,0.5422077922077922,[]
7443,0.7047619047619048,[]
7445,0.6716417910447762,[]
7446,0.8181818181818182,[]
7448,0.8571428571428571,[]
7449,0.6,[]
7451,0.6726072607260726,[]
7452,0.785234899328859,[]
7454,0.6506550218340611,[]
7455,0.8795620437956204,[]
7458,0.8571428571428571,[]
7459,1,[]
7460,0.7985074626865671,[]
7461,0.9575971731448764,[]
7463,0.8666666666666667,[]
7464,0.36947791164658633,[]
7465,0.47619047619047616,[]
7466,0.6666666666666666,[]
7467,0.6744186046511628,[]
7468,0.56,[]
7473,0.9259259259259259,[]
7474,0.6933962264150944,[]
7475,0.47619047619047616,[]
7477,0.7724867724867724,[]
7478,0.7733333333333333,[]
7480,0.5,[]
7481,0.8,[]
7482,0.36947791164658633,[]
7483,0.6512605042016807,[]
7484,0.7966589861751152,[]
7485,0.7960199004975125,[]
7488,0.8064516129032258,[]
7489,0.8571428571428571,[]
7491,0.7142857142857143,[]
7492,0.85,[]
7493,0.7674418604651163,[]
7494,0.7862068965517242,[]
7495,0.7062146892655368,[]
7496,0.8888888888888888,[]
7497,0.7642276422764228,[]
7498,0.8064516129032258,[]
7499,0.7818181818181819,[]
7500,0.9895833333333334,[]
7502,0.6165644171779141,[]
7503,0.6086956521739131,[]
7504,0.6875,[]
7505,0.75,[]
7506,0.7478260869565218,[]
7509,0.5,[]
7512,0.8333333333333334,[]
7513,0.5,[]
7514,0.7692307692307693,[]
7516,0.5974025974025974,[]
7518,0.6486486486486487,[]
7519,0.88433575677462,[]
7521,0.9166666666666666,[]
7522,0.6875,[]
7525,0.8982300884955752,[]
7527,0.995,[]
7528,0,"[{""Grant"":""6462"",""Jaccard"":0},{""Grant"":""6557"",""Jaccard"":0.1667}]"
7531,0.9333333333333333,[]
7534,0.6129032258064516,[]
7536,0.5974025974025974,[]
7538,0.9523809523809523,[]
7541,0.6666666666666666,[]
7543,0,"[{""Grant"":""7577"",""Jaccard"":0}]"
7544,0.5813953488372093,[]
7545,0.5323275862068966,[]
7547,0.8316498316498316,[]
7549,0.5555555555555556,[]
7551,0.7043478260869566,[]
7552,0.8668941979522184,[]
7554,0.6868131868131868,[]
7555,0.75,[]
7556,0.9230769230769231,[]
7557,0.7857142857142857,[]
7563,0.7,[]
7568,1,[]
7569,0.8032786885245902,[]
7571,0.9490909090909091,[]
7573,0.7,[]
7574,0.5,[]
7577,0,"[{""Grant"":""7543"",""Jaccard"":0}]"
7578,0.9207317073170732,[]
7579,0.5,[]
7580,0.9387755102040817,[]
7581,0.95,[]
7582,0.6666666666666666,[]
7584,0.875,[]
7585,0.7738095238095238,[]
7587,0.5,[]
7588,0.7428571428571429,[]
7589,0.8333333333333334,[]
7594,0.6,[]
7596,0.8648648648648649,[]
7597,0.5333333333333333,[]
7598,0.65,[]
7601,0.8877697841726618,[]
7602,0.9625,[]
7603,0.9915966386554622,[]
7604,0.8189910979228486,[]
7607,0.8,[]
7608,0.6666666666666666,[]
7610,0.8571428571428571,[]
7613,1,[]
7615,0.926829268292683,[]
7617,0.7341040462427746,[]
7619,0.6666666666666666,[]
7620,0.6666666666666666,[]
7621,0.9,[]
7623,0.8148148148148148,[]
7625,0,"[{""Grant"":""6081"",""Jaccard"":0}]"
7630,0.7,[]
7632,0.4,[]
7634,0.6923076923076923,[]
7636,0.813953488372093,[]
7637,0.7142857142857143,[]
7638,0.8280254777070064,[]
7640,0.6666666666666666,[]
7641,0.8413793103448276,[]
7642,0.7777777777777778,[]
7646,0.75,[]
7647,0.707641196013289,[]
7651,0.6666666666666666,[]
7653,0.9565217391304348,[]
7656,0.9183673469387755,[]
7657,0,"[{""Grant"":""7730"",""Jaccard"":0}]"
7658,0.14150943396226415,"[{""Grant"":""7692"",""Jaccard"":0.1415}]"
7659,0.6,[]
7662,0.5454545454545454,[]
7663,0.75,[]
7664,0.8333333333333334,[]
7665,0.5,[]
7666,0.8333333333333334,[]
7669,0.5813953488372093,[]
7670,0.9722222222222222,[]
7672,0.28524590163934427,[]
7673,0.75,[]
7674,0.8620689655172413,[]
7675,0.8873239436619719,[]
7677,0.3,[]
7684,0.8247422680412371,[]
7686,0.8333333333333334,[]
7687,0.8888888888888888,[]
7691,0.8461538461538461,[]
7692,0.14150943396226415,"[{""Grant"":""7658"",""Jaccard"":0.1415}]"
7693,0.9565217391304348,[]
7697,0.6823529411764706,[]
7698,0.9936305732484076,[]
7699,0,"[{""Grant"":""7856"",""Jaccard"":0}]"
7701,0.5,[]
7702,0.7037037037037037,[]
7709,0.9904761904761905,[]
7712,0.9933774834437086,[]
7713,0.95,[]
7715,0.6666666666666666,[]
7716,0.9166666666666666,[]
7719,0.8333333333333334,[]
7720,0.5,[]
7723,0.7804878048780488,[]
7724,0.75,[]
7725,0.6782608695652174,[]
7726,0.8,[]
7730,0,"[{""Grant"":""7657"",""Jaccard"":0}]"
7733,0.9583333333333334,[]
7734,0.90625,[]
7735,0.5789473684210527,[]
7736,0.9937888198757764,[]
7737,0.8333333333333334,[]
7738,0,"[{""Grant"":""6758"",""Jaccard"":0},{""Grant"":""7205"",""Jaccard"":0}]"
7744,0.8,[]
7747,0.6666666666666666,[]
7748,0.8571428571428571,[]
7749,0.8852459016393442,[]
7750,0,"[{""Grant"":""7825"",""Jaccard"":0}]"
7754,0.9166666666666666,[]
7759,0.9090909090909091,[]
7764,0.75,[]
7765,0.6666666666666666,[]
7766,0.5,[]
7767,0.5714285714285714,[]
7771,0.9613259668508287,[]
7772,0.9166666666666666,[]
7773,0.767175572519084,[]
7775,1,[]
7785,0.9058823529411765,[]
7790,0.75,[]
7791,0.710204081632653,[]
7793,0.875,[]
7798,0.8181818181818182,[]
7799,0.5,[]
7805,0.9230769230769231,[]
